word,score,wordCount,NN_Rank
lovethislife,-2.7561135,1,8734
@henrywalmsley,-2.7561135,1,8735
@ffc_dave,-2.7561135,1,8736
@kurzy_caitlin,-2.7561135,1,8737
@samtrapp,-2.7561135,1,8738
imgettingold,-2.7561135,1,8739
wuollet,-2.7561135,1,8740
doc'd,-2.7561135,1,8741
â˜›,-2.7561135,2,8742
~cheri,-2.7561135,1,8743
contâ€,-2.7561135,3,8744
â„³â,-2.7561135,3,8745
@walshmycar,-2.7561135,1,8746
truefact,-2.7561135,1,8747
@soocial,-2.7561135,1,8748
macurh,-2.7561135,1,8749
î²â„’eãº,-2.7561135,3,8750
nrhh,-2.7561135,1,8751
â„•oã­ê€,-2.7561135,3,8752
@dardenitaaa,-2.7561135,1,8753
@louise_johnston,-2.7561135,1,8754
soirã,-2.7561135,3,8755
oshit,-2.7561135,1,8756
@porter_str8cash,-2.7561135,1,8757
newmemberofourgroup,-2.7561135,1,8758
fatforlife,-2.7561135,1,8759
itshellweek,-2.7561135,1,8760
~kay,-2.7561135,1,8761
@firemankat,-2.7561135,1,8762
modernfamily,-2.7561135,1,8763
@seppblatter,-2.7561135,3,8764
@poomiepuma,-2.7561135,1,8765
@snoopy_pup,-2.7561135,1,8766
@sophia_shaffer,-2.7561135,2,8767
@rebeccaspence13,-2.7561135,1,8768
@lifeisgreat,-2.7561135,1,8769
@perromutt,-2.7561135,1,8770
@lovelife,-2.7561135,1,8771
@annie_speyer,-2.7561135,1,8772
wonderfulthings,-2.7561135,1,8773
@unitednude,-2.7561135,31,8774
rusby,-2.7561135,2,8775
@hooper,-2.7561135,2,8776
@earth2sun,-2.7561135,1,8777
@murdamese,-2.7561135,1,8778
stillhiding,-2.7561135,1,8779
@jpprice,-2.7561135,1,8780
@yoyoitshanna,-2.7561135,1,8781
@goshdasha,-2.7561135,1,8782
@joerogan,-2.7561135,2,8783
@rubberasylum,-2.7561135,1,8784
@sparktography,-2.7561135,1,8785
@arundanush,-2.7561135,1,8786
@missh_m,-2.7561135,1,8787
@blindingbliss,-2.7561135,1,8788
/cc,-2.7561135,1,8789
@jennsutherland,-2.7561135,1,8790
@thebookmamma,-2.7561135,1,8791
u're,-2.7561135,1,8792
@taylorherndonn,-2.7561135,1,8793
heart.#wonderfulfeeling,-2.7561135,2,8794
@_missfendi,-2.7561135,1,8795
@mollywood,-2.7561135,1,8796
rrâ€œ@revrunwisdom,-2.7561135,1,8797
@sarahlena?---,-2.7561135,1,8798
notwinning,-2.7561135,1,8799
:(((,-2.7561135,2,8800
goodholidayanyway,-2.7561135,1,8801
@brittanyms13,-2.7561135,1,8802
occupybeauregards,-2.7561135,1,8803
@oprahwinhiggins,-2.7561135,1,8804
thalivan,-2.7561135,1,8805
@avilalipsett1,-2.7561135,1,8806
2/3,-2.7561135,1,8807
@ering417,-2.7561135,1,8808
top100lies,-2.7561135,1,8809
mentally*spiritually*physically,-2.7561135,1,8810
@cuprisin,-2.7561135,1,8811
@alyssa_piercy,-2.7561135,1,8812
fun&games,-2.7561135,1,8813
howard-,-2.7561135,1,8814
@psychologiesmag,-2.7561135,1,8815
@_kbettag309,-2.7561135,1,8816
@whistlerblckcmb,-2.7561135,1,8817
@bruhimcreole,-2.7561135,1,8818
@newyorkmets,-2.7561135,1,8819
@flirtatiousjuju,-2.7561135,1,8820
go.â€,-2.7561135,3,8821
@meganashleywade,-2.7561135,1,8822
stayfarawayfrommeif,-2.7561135,4,8823
richness.otherwise,-2.7561135,4,8824
@groomy14,-2.7561135,1,8825
shellneverknow,-2.7561135,1,8826
@annymac2,-2.7561135,1,8827
16:11,-2.7561135,3,8828
dfma,-2.7561135,1,8829
babbis,-2.7561135,1,8830
@top_dukes,-2.7561135,1,8831
watchh,-2.7561135,1,8832
duffffy,-2.7561135,1,8833
dumpedness,-2.7561135,4,8834
@amarusadiq,-2.7561135,1,8835
ican't,-2.7561135,1,8836
@russellburn,-2.7561135,1,8837
realshit,-2.7561135,1,8838
â€œyou,-2.7561135,2,8839
nolubeorhardfeelings,-2.7561135,1,8840
hes60,-2.7561135,1,8841
marylous,-2.7561135,1,8842
îˆî‹îœ,-2.7561135,2,8843
î„î‘ƒî•î‰î„¼,-2.7561135,2,8844
@itneedssweeping,-2.7561135,3,8845
@ndy,-2.7561135,1,8846
friend.it,-2.7561135,1,8847
much!food,-2.7561135,1,8848
atleastigettimmies,-2.7561135,2,8849
respect&care,-2.7561135,1,8850
@ddamiani5,-2.7561135,1,8851
face.â€,-2.7561135,1,8852
yourweekcouldbeworse,-2.7561135,1,8853
@zaynmalik,-2.7561135,3,8854
@nathess,-2.7561135,1,8855
wow!the,-2.7561135,1,8856
@k_shred,-2.7561135,1,8857
8),-2.7561135,1,8858
@wendys,-2.7561135,1,8859
@amyysaurus_rex,-2.7561135,1,8860
gagaoverm83,-2.7561135,1,8861
popoverindie,-2.7561135,1,8862
boutcha,-2.7561135,1,8863
wishkolang,-2.7561135,1,8864
masterrrrr,-2.7561135,1,8865
@browder6,-2.7561135,1,8866
funsight,-2.7561135,1,8867
justgetitdone,-2.7561135,1,8868
alwaysbescanning,-2.7561135,1,8869
@chiseledcheeks,-2.7561135,1,8870
dunnomy3to5yet,-2.7561135,1,8871
@nextactpub,-2.7561135,1,8872
@blondegenious,-2.7561135,1,8873
5:45,-2.7561135,4,8874
@rugbychickz,-2.7561135,1,8875
@alexis_a15,-2.7561135,1,8876
b.law,-2.7561135,1,8877
@southernrailuk,-2.7561135,1,8878
barnes&noble,-2.7561135,1,8879
gottaa,-2.7561135,3,8880
f*&%,-2.7561135,1,8881
giovanini,-2.7561135,1,8882
cartrouble,-2.7561135,1,8883
@madapatty,-2.7561135,1,8884
@bijouxlovahh,-2.7561135,1,8885
buffday,-2.7561135,1,8886
vanier,-2.7561135,1,8887
@evangeliaa23,-2.7561135,1,8888
occupyla,-2.7561135,1,8889
lovemylife-___-,-2.7561135,2,8890
@movemberedm,-2.7561135,1,8891
@stevesstepp,-2.7561135,1,8892
adelynn,-2.7561135,1,8893
@odbe34,-2.7561135,1,8894
@kiaabaybehh,-2.7561135,2,8895
@jockstrap23,-2.7561135,2,8896
@lancasterpac,-2.7561135,1,8897
scheels,-2.7561135,1,8898
rec'd,-2.7561135,1,8899
10:00,-2.7561135,4,8900
goooooodnight,-2.7561135,1,8901
@rockwoodmusicny,-2.7561135,1,8902
@annabelrogue,-2.7561135,2,8903
@vineyardvines,-2.7561135,1,8904
@emipow,-2.7561135,1,8905
@mrchuckd,-2.7561135,1,8906
withyelling,-2.7561135,1,8907
@calliealeana,-2.7561135,1,8908
@samoako21,-2.7561135,1,8909
carrols,-2.7561135,1,8910
globeandmail,-2.7561135,1,8911
fknfabulous,-2.7561135,1,8912
butiloveit,-2.7561135,1,8913
â˜ƒ,-2.7561135,1,8914
@jodijodi21,-2.7561135,1,8915
@myfoxla,-2.7561135,1,8916
@manwifedog,-2.7561135,2,8917
hpnd,-2.7561135,1,8918
@thebishop7,-2.7561135,1,8919
eew.dont,-2.7561135,1,8920
1/3,-2.7561135,2,8921
-plato,-2.7561135,2,8922
fat.not,-2.7561135,1,8923
@jadande,-2.7561135,2,8924
match!ughh,-2.7561135,1,8925
storeâ€,-2.7561135,1,8926
@fergvt,-2.7561135,3,8927
@daniklein6,-2.7561135,3,8928
1hr22mins,-2.7561135,1,8929
@xxemilietxx,-2.7561135,1,8930
@preachboipreach,-2.7561135,1,8931
@praisinstigator,-2.7561135,1,8932
@ataylrd,-2.7561135,1,8933
@sophiefeeney_x,-2.7561135,2,8934
@bonesonfox,-2.7561135,1,8935
13:6,-2.7561135,2,8936
@friendlybro,-2.7561135,1,8937
@deyna_otter,-2.7561135,1,8938
oberweis,-2.7561135,1,8939
@tres444,-2.7561135,1,8940
@rileighashton,-2.7561135,1,8941
cook<3rt,-2.7561135,2,8942
"overflows!""â",-2.7561135,1,8943
@jackiesirni,-2.7561135,1,8944
holidaysrevolvearoundthemnow,-2.7561135,1,8945
@catherinee1d,-2.7561135,1,8946
1.employee,-2.7561135,1,8947
@maggiee17,-2.7561135,1,8948
2.@martinismyname,-2.7561135,1,8949
3.dad,-2.7561135,1,8950
@lilly00ify,-2.7561135,2,8951
timetodosomeservice,-2.7561135,1,8952
@larryrobs,-2.7561135,1,8953
kayley,-2.7561135,1,8954
@hollyfaye,-2.7561135,1,8955
â€œ@jesus_calling,-2.7561135,1,8956
swaggggiiinnnn,-2.7561135,1,8957
@vasappenincherl,-2.7561135,1,8958
@cottonwoodkidz,-2.7561135,1,8959
extracredit,-2.7561135,1,8960
@dynamited1va,-2.7561135,1,8961
@hawleegenesis,-2.7561135,1,8962
msstonesawme,-2.7561135,1,8963
@firstindy,-2.7561135,1,8964
@hamicus_maximus,-2.7561135,1,8965
10:10,-2.7561135,1,8966
)-:,-2.7561135,1,8967
¬â˜º,-2.7561135,1,8968
@theweekndxo,-2.7561135,1,8969
@gagasskalliwag,-2.7561135,1,8970
khulekhani,-2.7561135,1,8971
pleaseworkfastnyquil,-2.7561135,4,8972
@kenwyatt,-2.7561135,1,8973
~irish,-2.7561135,1,8974
itsgonnabealongnight,-2.7561135,1,8975
@seturego2thside,-2.7561135,1,8976
@aleila_harrell,-2.7561135,1,8977
@boohoofashion,-2.7561135,1,8978
@annablondie97,-2.7561135,1,8979
@romarley,-2.7561135,1,8980
failedthatone,-2.7561135,1,8981
@harleyannlovesu,-2.7561135,1,8982
@laura_mc93,-2.7561135,1,8983
@gleniboy,-2.7561135,1,8984
@ammmonaghan,-2.7561135,3,8985
@ergish,-2.7561135,1,8986
â€œ@feeqdeuce,-2.7561135,1,8987
ilovemybestfriendsmum,-2.7561135,2,8988
flawfweb,-2.7561135,1,8989
@creativescots,-2.7561135,3,8990
belatedbirthdaybliss,-2.7561135,2,8991
omgc,-2.7561135,1,8992
@dpreacher,-2.7561135,1,8993
@stefanlevesque,-2.7561135,2,8994
playing!!!!!!!!!awweagblherh,-2.7561135,1,8995
@shannonrachel,-2.7561135,1,8996
@alex_carrick,-2.7561135,4,8997
wishfulthinking,-2.7561135,1,8998
@sydneyyscott,-2.7561135,1,8999
niite,-2.7561135,1,9000
â˜¼,-2.7561135,9,9001
@air_in_mj,-2.7561135,1,9002
4:18,-2.7561135,1,9003
@s_utter,-2.7561135,1,9004
@morgg19,-2.7561135,1,9005
brihanna,-2.7561135,1,9006
bbmax,-2.7561135,1,9007
@erforeman,-2.7561135,1,9008
@doryofmylife,-2.7561135,1,9009
"medicine""-",-2.7561135,2,9010
@karenfrommentor,-2.7561135,1,9011
@annmarie_pichi,-2.7561135,1,9012
@colormyfaith,-2.7561135,1,9013
17:22a,-2.7561135,2,9014
akinyele,-2.7561135,1,9015
@clairelise95,-2.7561135,1,9016
@squarepegkaren,-2.7561135,4,9017
@blisshabits,-2.7561135,4,9018
break.i,-2.7561135,2,9019
today/,-2.7561135,1,9020
@ephixa,-2.7561135,1,9021
me:*on,-2.7561135,1,9022
@wank870,-2.7561135,1,9023
answerthis,-2.7561135,1,9024
@unicornmagic2,-2.7561135,1,9025
pain!â€,-2.7561135,1,9026
was'nt,-2.7561135,1,9027
@forever21,-2.7561135,1,9028
would'nt,-2.7561135,1,9029
11/29,-2.7561135,1,9030
â€œ@mrwestphilly35,-2.7561135,1,9031
itsnevermoney,-2.7561135,1,9032
positiverippleeffect,-2.7561135,2,9033
@positively_kids,-2.7561135,2,9034
@thelovelyshanel,-2.7561135,1,9035
@unicornmagic1,-2.7561135,1,9036
@katie_looo,-2.7561135,1,9037
@mikesovo,-2.7561135,1,9038
@pecannsundae,-2.7561135,1,9039
@peace4everever,-2.7561135,1,9040
rt.rt.rt,-2.7561135,1,9041
@narcissebreed,-2.7561135,1,9042
@lizastitt,-2.7561135,1,9043
@phatbaysa,-2.7561135,1,9044
2012/13,-2.7561135,1,9045
emallume,-2.7561135,1,9046
vusi,-2.7561135,1,9047
@shamsmith,-2.7561135,1,9048
@_saadix,-2.7561135,1,9049
@jadewest15,-2.7561135,2,9050
3&7,-2.7561135,1,9051
mushytweet,-2.7561135,2,9052
@barrygraul,-2.7561135,2,9053
butnotreally,-2.7561135,2,9054
@aimielks,-2.7561135,1,9055
@bellaprincipesa,-2.7561135,1,9056
@a_michelle8,-2.7561135,1,9057
rt:@revrunwisdom,-2.7561135,1,9058
together//,-2.7561135,1,9059
@kirstycah,-2.7561135,1,9060
@ohhhsooolovely,-2.7561135,1,9061
-cheryl,-2.7561135,1,9062
@sarahhhhh13,-2.7561135,1,9063
homebush,-2.7561135,1,9064
see.his,-2.7561135,1,9065
www.foundatiocincy.com,-2.7561135,1,9066
@harleyat40,-2.7561135,1,9067
@mencap,-2.7561135,1,9068
@carrstuurss,-2.7561135,1,9069
@jawkhr,-2.7561135,1,9070
@therealkelseyj,-2.7561135,1,9071
@bsaundsjr,-2.7561135,1,9072
chirunning,-2.7561135,2,9073
@crazygfprobz,-2.7561135,1,9074
goucherâ€,-2.7561135,3,9075
gottagetmotivated,-2.7561135,1,9076
boyâ€,-2.7561135,1,9077
waytogoamerica,-2.7561135,1,9078
@adambarringer,-2.7561135,1,9079
@cheyenemasten,-2.7561135,3,9080
cheyene,-2.7561135,3,9081
laughhhh,-2.7561135,1,9082
@str8cam,-2.7561135,1,9083
â€œoh,-2.7561135,1,9084
arenâ€,-2.7561135,1,9085
@occupy_police,-2.7561135,2,9086
thiswillbetough,-2.7561135,1,9087
@heeeeed,-2.7561135,1,9088
@chazcalibur,-2.7561135,1,9089
futuretweet,-2.7561135,1,9090
@katifederico,-2.7561135,1,9091
"


",-2.7561135,1,9092
now.not,-2.7561135,1,9093
stomachhe,-2.7561135,1,9094
@riseofa_kingski,-2.7561135,1,9095
twitter!couldnt,-2.7561135,1,9096
itsokaytoshit&read,-2.7561135,1,9097
@ojhodge,-2.7561135,2,9098
@kempy442,-2.7561135,2,9099
homework/,-2.7561135,1,9100
@wbcvideo,-2.7561135,1,9101
@coffeemaverick,-2.7561135,1,9102
@kennyflorian,-2.7561135,1,9103
@jennsays_atf,-2.7561135,1,9104
nontrad,-2.7561135,1,9105
@carolbandrews,-2.7561135,1,9106
@litzz11,-2.7561135,1,9107
@portdouglassk,-2.7561135,1,9108
@jaydeem,-2.7561135,1,9109
@sheppardjessica,-2.7561135,1,9110
@bono_bl,-2.7561135,1,9111
@mhezlop,-2.7561135,1,9112
fucktrig,-2.7561135,1,9113
iwannakillmyself,-2.7561135,1,9114
@soukaynaaa,-2.7561135,1,9115
@bimbolal,-2.7561135,1,9116
@a_decrane10,-2.7561135,1,9117
@gabriellestrems,-2.7561135,1,9118
crisis.â€,-2.7561135,1,9119
gcmf,-2.7561135,2,9120
greysonators,-2.7561135,1,9121
-winks-,-2.7561135,1,9122
@crawford_thom,-2.7561135,1,9123
@tara_cain,-2.7561135,1,9124
@jiwan23,-2.7561135,1,9125
erl7awh3thl7,-2.7561135,1,9126
@__chocolate,-2.7561135,1,9127
di__la,-2.7561135,1,9128
@apps4ikids,-2.7561135,1,9129
happinessis,-2.7561135,1,9130
@flight_webb,-2.7561135,1,9131
@sarahschwind_10,-2.7561135,1,9132
@skype,-2.7561135,1,9133
îœ¨îœ­,-2.7561135,1,9134
fuckfrench,-2.7561135,2,9135
@petersenxxl,-2.7561135,1,9136
@willie_mack,-2.7561135,1,9137
@thechrishero,-2.7561135,2,9138
@rswift215,-2.7561135,1,9139
4:30,-2.7561135,2,9140
cypha,-2.7561135,1,9141
@harrington17,-2.7561135,1,9142
@sarahclusserath,-2.7561135,1,9143
illkeepyouposted,-2.7561135,1,9144
@elliefinnerty,-2.7561135,1,9145
grrm,-2.7561135,1,9146
@serenityreiki,-2.7561135,1,9147
@ctalley17,-2.7561135,1,9148
@ginevraahhhh,-2.7561135,1,9149
kubball,-2.7561135,1,9150
@cedesbugatti,-2.7561135,2,9151
@kimwalkersmith,-2.7561135,3,9152
@jess_bowser,-2.7561135,1,9153
@tha_abster,-2.7561135,1,9154
shuttleride,-2.7561135,1,9155
bestpresenteverrrr,-2.7561135,1,9156
signandtrade,-2.7561135,1,9157
bulter,-2.7561135,1,9158
    ,-2.7561135,33,9159
@1garretthill,-2.7561135,1,9160
@daviemartin,-2.7561135,1,9161
this.hope,-2.7561135,1,9162
@mojohnson23,-2.7561135,1,9163
mylifeisaverage,-2.7561135,1,9164
@fionaabrownn,-2.7561135,1,9165
@sexchronicl3s,-2.7561135,1,9166
terribleluck,-2.7561135,1,9167
@datnigganoah,-2.7561135,1,9168
@ablake93,-2.7561135,1,9169
@jonnypierce,-2.7561135,4,9170
naã¯ve,-2.7561135,1,9171
@tanyagabs,-2.7561135,1,9172
@kaylaalamia,-2.7561135,1,9173
survivorsouthpacific,-2.7561135,1,9174
@amelialilyoffic,-2.7561135,1,9175
:-(((,-2.7561135,1,9176
mummyâ€,-2.7561135,1,9177
lsoh,-2.7561135,1,9178
@kelss_lou,-2.7561135,1,9179
@jhoe69,-2.7561135,1,9180
@mcmobbin,-2.7561135,1,9181
getdevoured,-2.7561135,1,9182
nightynight,-2.7561135,1,9183
â€˜diary,-2.7561135,1,9184
<33,-2.7561135,3,9185
>:o,-2.7561135,1,9186
-____-,-2.7561135,6,9187
@michellejcarter,-2.7561135,2,9188
@iconspikeymike,-2.7561135,1,9189
novetly,-2.7561135,1,9190
@thedrumsforever,-2.7561135,4,9191
@shanedawson,-2.7561135,1,9192
@eriicj,-2.7561135,1,9193
@juliolalomunoz,-2.7561135,1,9194
whathappenedtoautumn,-2.7561135,2,9195
@official_twitch,-2.7561135,3,9196
happythoughts,-2.7561135,3,9197
destrubed,-2.7561135,1,9198
w|o,-2.7561135,1,9199
@gracie_dehaven,-2.7561135,1,9200
tyyyte,-2.7561135,1,9201
gaaaaaaah,-2.7561135,2,9202
eddiesantanavip@gmail.com,-2.7561135,1,9203
kingvipprotection,-2.7561135,1,9204
@omaha,-2.7561135,2,9205
trains-,-2.7561135,1,9206
@sierraschempp,-2.7561135,1,9207
@greenfreaker,-2.7561135,1,9208
@paxamoangie,-2.7561135,1,9209
gbf,-2.7561135,1,9210
inlovewithher,-2.7561135,1,9211
@d11h,-2.7561135,1,9212
@mommakaayy,-2.7561135,1,9213
4:50,-2.7561135,1,9214
@rockchristopher,-2.7561135,1,9215
jurneeeeee,-2.7561135,1,9216
@sucreneworleans,-2.7561135,1,9217
@wendellpierce,-2.7561135,1,9218
@jimmaybejames,-2.7561135,1,9219
@gat3studio,-2.7561135,1,9220
@autumnscisciani,-2.7561135,1,9221
@meaganenewell,-2.7561135,1,9222
ladyface,-2.7561135,1,9223
@kvandivort,-2.7561135,1,9224
@chops_magee7,-2.7561135,1,9225
@jesuschristftm,-2.7561135,1,9226
d:$,-2.7561135,1,9227
shoutsout,-2.7561135,1,9228
craftyxmas,-2.7561135,1,9229
@colleenchiuchiu,-2.7561135,1,9230
@elleeeyc,-2.7561135,1,9231
@alysj,-2.7561135,1,9232
heâ€,-2.7561135,1,9233
calebs,-2.7561135,1,9234
@fbutleracoustic,-2.7561135,1,9235
@tylermurray1234,-2.7561135,1,9236
2&1/2,-2.7561135,2,9237
brothervincentyouretoonice,-2.7561135,1,9238
â€œ@omcki,-2.7561135,1,9239
diorhomme,-2.7561135,1,9240
@luvbbw,-2.7561135,2,9241
@neilhimself,-2.7561135,1,9242
@burnham,-2.7561135,1,9243
@dylandickdexter,-2.7561135,1,9244
89:15kjv,-2.7561135,1,9245
lakeshow,-2.7561135,1,9246
@willybusc,-2.7561135,1,9247
@bannana0,-2.7561135,1,9248
satam,-2.7561135,1,9249
smgdh,-2.7561135,2,9250
thss,-2.7561135,1,9251
god.-joyce,-2.7561135,1,9252
@agents_of_info,-2.7561135,2,9253
wisdomteeth,-2.7561135,1,9254
@peterlowee,-2.7561135,2,9255
@deez_tweetz24,-2.7561135,2,9256
@harrisonlioce,-2.7561135,2,9257
@ohhaiitscarli,-2.7561135,1,9258
@alexandrachua,-2.7561135,1,9259
@im_no_ser,-2.7561135,1,9260
effffff,-2.7561135,1,9261
@rhaegal,-2.7561135,1,9262
hopecompletesme,-2.7561135,1,9263
@haley_bake11,-2.7561135,1,9264
@laurrknott,-2.7561135,1,9265
muthafckas,-2.7561135,1,9266
gococks,-2.7561135,1,9267
@shannonrosa,-2.7561135,1,9268
@thinkmoneyotg,-2.7561135,1,9269
@brookephelan,-2.7561135,1,9270
iloveher,-2.7561135,1,9271
@glenngmichael,-2.7561135,1,9272
@fuskymaru,-2.7561135,1,9273
dreamscometrue,-2.7561135,1,9274
@fender,-2.7561135,1,9275
@sgrab14,-2.7561135,1,9276
~jesus~~~~~>john,-2.7561135,2,9277
15:11,-2.7561135,3,9278
charleigh,-2.7561135,1,9279
9:13,-2.7561135,1,9280
@pammywilly,-2.7561135,1,9281
@lshannon12814,-2.7561135,1,9282
âœˆ,-2.7561135,1,9283
@alfredoflores,-2.7561135,1,9284
watchyourback,-2.7561135,1,9285
@viiicckkyyl,-2.7561135,1,9286
nooooooope,-2.7561135,1,9287
@adriangm31,-2.7561135,1,9288
hatelatepractice,-2.7561135,1,9289
filcans,-2.7561135,1,9290
tkbk,-2.7561135,1,9291
@rickosborneorg,-2.7561135,1,9292
@iamrionevans,-2.7561135,2,9293
-merry,-2.7561135,1,9294
earlllyyy,-2.7561135,1,9295
christmassss,-2.7561135,1,9296
@aalshibl,-2.7561135,1,9297
@haysy_e,-2.7561135,1,9298
@mindykaling,-2.7561135,1,9299
premiã¨re,-2.7561135,1,9300
@sjcoltrane,-2.7561135,1,9301
@teamoneill,-2.7561135,1,9302
"
 ",-2.7561135,1,9303
@tiaruggiero,-2.7561135,1,9304
in#shame,-2.7561135,1,9305
@vanderstark,-2.7561135,1,9306
@officiallygt,-2.7561135,1,9307
watchlifeinhd,-2.7561135,1,9308
happytears,-2.7561135,1,9309
@jimlee,-2.7561135,1,9310
up.pp,-2.7561135,3,9311
notttt,-2.7561135,1,9312
@toriilizzz,-2.7561135,1,9313
@blnarayan,-2.7561135,1,9314
@ffionhughes,-2.7561135,1,9315
@rhian_23,-2.7561135,1,9316
@_pgelizabeth,-2.7561135,1,9317
goucherâ€@teaganrozmus,-2.7561135,1,9318
â€fuck,-2.7561135,1,9319
ipromise,-2.7561135,1,9320
chestnutt,-2.7561135,1,9321
@realfarrahgray,-2.7561135,1,9322
makebetterbets,-2.7561135,1,9323
@jackdempsey2,-2.7561135,1,9324
kindafeelbad,-2.7561135,1,9325
@lifeofgee,-2.7561135,1,9326
@toekneesmith,-2.7561135,4,9327
supposeddd,-2.7561135,1,9328
fuckinggggggggg,-2.7561135,1,9329
natureissatanschurch,-2.7561135,1,9330
chucksmic,-2.7561135,1,9331
@kaitlynxamos,-2.7561135,1,9332
[:,-2.7561135,1,9333
@hevyndall,-2.7561135,1,9334
" 

",-2.7561135,1,9335
greatfriends,-2.7561135,1,9336
@t0eknee,-2.7561135,1,9337
@sandiegozoo,-2.7561135,1,9338
@nicosherzinger,-2.7561135,1,9339
@nancydietrich,-2.7561135,1,9340
@coelhoquotes,-2.7561135,1,9341
@paulocoelho,-2.7561135,1,9342
@shreyaghoshal,-2.7561135,1,9343
whataniceyoungman,-2.7561135,1,9344
@charloujackson,-2.7561135,1,9345
@candymaize,-2.7561135,1,9346
dodgethoseidiots,-2.7561135,1,9347
@jules_of_fp,-2.7561135,1,9348
@blo_mi,-2.7561135,1,9349
@brian_of_fp,-2.7561135,1,9350
@scottfussnecker,-2.7561135,1,9351
fussnecker,-2.7561135,1,9352
liftinseason,-2.7561135,1,9353
@jvreemer21,-2.7561135,1,9354
familytraditions,-2.7561135,2,9355
magwheels,-2.7561135,1,9356
@barackobama,-2.7561135,1,9357
@chrisbruno42,-2.7561135,1,9358
mac&cheese,-2.7561135,2,9359
funnyyy,-2.7561135,1,9360
@franceskelly,-2.7561135,1,9361
1another,-2.7561135,1,9362
@samnicholass,-2.7561135,1,9363
b4hand,-2.7561135,1,9364
@tweetmebitchess,-2.7561135,1,9365
drkgb,-2.7561135,1,9366
@tweezrus,-2.7561135,1,9367
@jessexe,-2.7561135,1,9368
teamcaitlynnforever,-2.7561135,1,9369
istillloveya,-2.7561135,1,9370
@pal_vikas,-2.7561135,1,9371
idontblameyou,-2.7561135,1,9372
pbwy,-2.7561135,1,9373
secondthoughts,-2.7561135,1,9374
travionica,-2.7561135,1,9375
@j_trufftruff,-2.7561135,1,9376
@brittanybiorck,-2.7561135,1,9377
loloooo,-2.7561135,6,9378
@timtebow,-2.7561135,1,9379
@hollypmn,-2.7561135,1,9380
@n00gster,-2.7561135,1,9381
@fckn_dayvid,-2.7561135,1,9382
@sabambury,-2.7561135,2,9383
youyouyou,-2.7561135,1,9384
@ilia_27,-2.7561135,1,9385
fixedwhatisntbroken,-2.7561135,1,9386
rightr,-2.7561135,1,9387
cabelastrip,-2.7561135,1,9388
systemsthinking,-2.7561135,1,9389
hubsicle,-2.7561135,1,9390
iquit,-2.7561135,1,9391
freakest,-2.7561135,1,9392
@bret_baier,-2.7561135,1,9393
@rhusseman,-2.7561135,1,9394
@samseverny,-2.7561135,1,9395
@connersmith61,-2.7561135,1,9396
@stephkaye,-2.7561135,2,9397
thatslife,-2.7561135,1,9398
@ldbaldwin13,-2.7561135,2,9399
@daveaquilina,-2.7561135,1,9400
@xoxo_samanthaaa,-2.7561135,1,9401
fear.-copyrights,-2.7561135,1,9402
@datyngcal,-2.7561135,1,9403
ischio,-2.7561135,1,9404
wtfh,-2.7561135,1,9405
â€œfor,-2.7561135,1,9406
@kristennblack,-2.7561135,1,9407
gottowakeupearly,-2.7561135,1,9408
happiness.â€,-2.7561135,1,9409
@fearhaleybaby,-2.7561135,1,9410
@bmbagency,-2.7561135,1,9411
@misswessels,-2.7561135,1,9412
@abbykincanon,-2.7561135,1,9413
@loserlouisawhoneedstwitter,-2.7561135,1,9414
braak,-2.7561135,2,9415
@fadzmad,-2.7561135,1,9416
ihavenotsleptyet,-2.7561135,1,9417
@collin928,-2.7561135,1,9418
k.ford,-2.7561135,1,9419
foreverâ€,-2.7561135,1,9420
â€œ@y_strahovski,-2.7561135,1,9421
jesusteam,-2.7561135,1,9422
@authenticgecko,-2.7561135,1,9423
-gerber,-2.7561135,1,9424
laundey,-2.7561135,1,9425
î€žîªrt,-2.7561135,3,9426
@shellz2da,-2.7561135,3,9427
@hallestearns,-2.7561135,1,9428
@carnegis13,-2.7561135,1,9429
piã±ata,-2.7561135,1,9430
xmas=,-2.7561135,2,9431
@jwest1577,-2.7561135,1,9432
@uzzi007,-2.7561135,1,9433
killmenow,-2.7561135,5,9434
@jussayin_shell,-2.7561135,1,9435
gishwhes,-2.7561135,1,9436
@tykeyes92,-2.7561135,1,9437
@jemmaarose,-2.7561135,1,9438
erzurum,-2.7561135,1,9439
we'l,-2.7561135,1,9440
@kenzieee1234,-2.7561135,1,9441
@whiskeyandlace1,-2.7561135,1,9442
 ,-2.7561135,2681,9443
siniggs,-2.7561135,3,9444
@luffwoto,-2.7561135,1,9445
@morganzalot,-2.7561135,1,9446
x'd,-2.7561135,1,9447
woooowww,-2.7561135,1,9448
@simongorman,-2.7561135,1,9449
@nickadmires,-2.7561135,1,9450
beenlivinglikeafrenchdwarf,-2.7561135,1,9451
â€œ@frankyfade,-2.7561135,1,9452
stekel,-2.7561135,1,9453
@andrealandis,-2.7561135,1,9454
@iammynority,-2.7561135,1,9455
@friscolopez,-2.7561135,1,9456
@iamthefabianâ€,-2.7561135,1,9457
@jeromeabbott,-2.7561135,1,9458
@dhester10,-2.7561135,1,9459
@missact,-2.7561135,1,9460
@hollywheldon,-2.7561135,1,9461
@rediculust,-2.7561135,1,9462
@jonvane,-2.7561135,1,9463
statcare,-2.7561135,1,9464
goofle,-2.7561135,1,9465
