	tokens	ratings
4228	rewarded	4.6166406
4229	graduate	3.2342534
4230	caterpillar	3.1311817
4231	utah	2.975876
4232	predicts	3.0595202
4233	eccentric	3.2245984
4234	undermine	2.606444
4235	rapped	2.60681
4236	outlast	2.96993
4237	economy	2.6400414
4238	pretentious	2.606444
4239	mistake	2.606444
4240	engine	2.9605055
4241	article	2.9971027
4242	gives	3.5916147
4243	heaven	4.007283
4244	mountain	3.0682387
4245	25th	3.1752398
4246	cerebral	3.0267901
4247	sundays	3.4712448
4248	immortalized	3.5295928
4249	biologists	2.9878798
4250	fans	3.6678739
4251	ideal	3.6915421
4252	oregonian	2.8099878
4253	wed	3.2009654
4254	paint	2.716775
4255	inadequate	2.606444
4256	rewarding	4.971349
4257	realm	2.9687788
4258	1163	2.9356174
4259	10010	3.1845794
4260	potter	3.3341312
4261	trombone	3.0538993
4262	skilled	3.3894398
4263	va	3.0141046
4264	welfare	2.6089883
4265	36	2.9445844
4266	consumer	2.8025331
4267	arrange	3.263118
4268	linguistic	2.954892
4269	solution	2.9023046
4270	unfair	2.606444
4271	belly	3.1890473
4272	distant	2.606825
4273	bases	2.9586246
4274	redden	2.6066139
4275	soften	2.6671557
4276	original	3.1521196
4277	combat	2.624599
4278	acidic	2.606667
4279	erroneous	2.606444
4280	blasted	2.606444
4281	mytravel	3.030321
4282	heck	2.7357607
4283	aroma	4.000998
4284	xiii	2.8191464
4285	plaque	3.3711777
4286	aviary	3.7778835
4287	carleen	3.030321
4288	sympathetic	2.6105607
4289	pace	3.1961505
4290	love	4.5220776
4291	strike	2.606444
4292	wealthy	2.8086803
4293	acre	3.5226197
4294	hipsters	2.6270754
4295	east	2.74755
4296	humor	3.9841487
4297	capital	3.00246
4298	swallowed	2.606444
4299	messages	2.8516536
4300	manual	2.96133
4301	corp	2.6874409
4302	programming	2.953052
4303	prescribing	2.9090486
4304	language	2.958941
4305	cat	3.19686
4306	tributary	2.9433975
4307	busily	2.94405
4308	tasteless	2.606444
4309	twitch	2.6070058
4310	nonetheless	3.056264
4311	leg	2.918711
4312	resultant	2.606444
4313	oversee	3.115463
4314	supernatural	3.0972714
4315	141	2.9071217
4316	embark	3.1163642
4317	division	2.8106818
4318	coincidence	3.1643536
4319	scenery	4.035799
4320	proprietorship	2.9574723
4321	hostile	2.606444
4322	unshakable	3.1610813
4323	wark	2.728321
4324	nmfs	3.030321
4325	patch	2.9687896
4326	showed	3.1999922
4327	sampans	3.0577025
4328	scarred	2.606444
4329	lawsuit	2.606444
4330	ballot	2.7203655
4331	fame	3.6025748
4332	00	3.6308765
4333	criticized	2.606444
4334	stripped	2.606444
4335	serbian	2.6223238
4336	yau	3.1224341
4337	torturous	2.606444
4338	detailed	2.9676976
4339	resented	2.606444
4340	worked	3.5484524
4341	department	2.9629865
4342	clothing	2.956009
4343	miscalculated	2.606444
4344	923	2.96792
4345	hill	2.9435086
4346	ideology	2.6066062
4347	offspring	3.0605707
4348	joining	3.8599815
4349	friday	3.2430809
4350	cancers	3.0478709
4351	aluminum	3.014254
4352	sentences	2.6770825
4353	don	2.6064816
4354	browse	3.8078618
4355	hidden	2.9153857
4356	battlefield	2.6170995
4357	flew	3.0868695
4358	toilets	3.1423798
4359	massacre	2.606444
4360	examples	3.090571
4361	initially	2.7719114
4362	standoff	2.606444
4363	responds	2.6484048
4364	verdict	2.9011765
4365	"""."""	3.030321
4366	anatomy	2.9194515
4367	toss	2.8274925
4368	documented	2.8641713
4369	fisherman	2.9092271
4370	circuits	3.018709
4371	avoids	2.606444
4372	copulated	2.8008149
4373	mass	2.606785
4374	harshness	2.606444
4375	adult	3.136884
4376	photographers	3.6256542
4377	pursuant	2.9560065
4378	injury	2.606444
4379	partook	3.7225056
4380	fairy	3.7277675
4381	mama	3.8091702
4382	dead	2.606444
4383	special	3.8112736
4384	commodities	3.1001134
4385	footprint	3.1129394
4386	1961	3.0669568
4387	entrepreneur	3.3998609
4388	appetizers	3.935987
4389	forebodings	2.606444
4390	annapolis	3.0209448
4391	swapping	3.261466
4392	sail	3.272128
4393	dictatorship	2.606444
4394	benches	3.05241
4395	respectable	3.3606877
4396	middleground	2.6734211
4397	petite	3.3771825
4398	sign	3.0165563
4399	lively	4.5274243
4400	detention	2.606444
4401	europeans	2.8553
4402	metabolic	3.0082505
4403	immoral	2.606444
4404	intelogic	3.030321
4405	hair	2.962112
4406	composites	3.1158361
4407	tents	2.8678896
4408	audubon	3.1879761
4409	otherwise	2.609862
4410	87	3.0102212
4411	profession	3.0743504
4412	approximately	2.9951658
4413	encountered	2.6115034
4414	na	3.042862
4415	text	2.9630227
4416	flowers	3.7937818
4417	alkau	3.030321
4418	1973	2.9706445
4419	alive	2.7746785
4420	industrial	2.656525
4421	mason	2.8819911
4422	collectively	2.8700137
4423	dimness	2.6120813
4424	diverse	3.901884
4425	rallies	2.716434
4426	1880	2.8770077
4427	outstanding	4.83675
4428	member	3.017465
4429	landed	3.2926738
4430	jakarta	3.2590768
4431	profound	3.0520444
4432	forest	2.938322
4433	amalgamation	3.0573287
4434	uniforms	2.9644284
4435	emotional	2.7690089
4436	sizable	3.1978908
4437	monkey	3.1533623
4438	intellectual	3.0138488
4439	furnace	2.6271594
4440	persistent	2.6083324
4441	purchase	3.3942902
4442	charm	4.4658427
4443	gozer	3.23143
4444	back	2.964534
4445	accepting	3.0106304
4446	urgently	2.6292527
4447	ochoa	2.7551966
4448	investigated	2.6328177
4449	mingled	3.6612391
4450	roy	3.0381775
4451	tsuen	3.030321
4452	reared	2.6074498
4453	comparisons	2.917123
4454	moon	3.6952465
4455	warns	2.606444
4456	driver	2.7665904
4457	outta	2.615634
4458	antidote	2.6217282
4459	segmented	2.923969
4460	descriptions	3.0632048
4461	sprinted	3.1149955
4462	social	3.1467676
4463	seven	3.1479247
4464	visit	3.7105365
4465	yada	2.6322768
4466	velvety	3.940291
4467	gilbert	3.0313685
4468	juicy	3.6117115
4469	religions	3.0363426
4470	shame	2.606444
4471	chaos	2.606444
4472	customized	3.3411536
4473	politicize	2.606444
4474	quarters	3.0206134
4475	chased	2.606444
4476	moscow	3.004533
4477	uwsa	2.7549076
4478	relationship	3.0587156
4479	ephemeral	2.7285159
4480	public	2.7066483
4481	stroke	2.9962878
4482	prospectors	2.8739457
4483	dc	2.9482899
4484	hillsides	2.913405
4485	trains	2.9009345
4486	ingredient	3.333015
4487	adolescent	2.818872
4488	modes	2.996715
4489	infiltration	2.6064596
4490	unite	3.1812494
4491	buttons	3.2800453
4492	implements	2.9882762
4493	dianto	3.030321
4494	murphy	3.0294595
4495	martins	3.4015903
4496	cares	2.6067843
4497	expensive	2.6169746
4498	pinpoint	2.8429909
4499	friends	3.8391254
4500	patients	3.1254458
4501	imaginative	3.9582303
4502	restructuring	2.9038007
4503	tainted	2.606444
4504	6am	2.609399
4505	gun	2.606444
4506	polished	3.4718628
4507	tendered	3.0276363
4508	orbit	3.0500991
4509	thei	2.7342446
4510	unknown	2.6068206
4511	afterwards	3.1208777
4512	studying	3.147158
4513	drastic	2.606444
4514	hindquarters	2.916927
4515	creates	3.296275
4516	191	2.9228501
4517	providing	3.7676482
4518	irregular	2.6070662
4519	helios	3.1827965
4520	hurricanes	2.6071486
4521	redemption	3.1064906
4522	treading	2.6110063
4523	miserable	2.606444
4524	score	3.187589
4525	palms	3.2671924
4526	buoyancy	3.892441
4527	horrendous	2.606444
4528	whispering	2.7413778
4529	shui	3.228781
4530	girlfriend	2.6716576
4531	magnificent	4.710579
4532	copters	2.7170424
4533	honore	3.0382226
4534	charged	2.6065037
4535	conceived	2.9721794
4536	interpret	2.9669602
4537	buffet	3.621661
4538	anyone	2.6095312
4539	poe	2.9263368
4540	informative	4.1720643
4541	terrific	5.3880644
4542	colds	3.4715295
4543	factory	3.0274854
4544	hp	3.015145
4545	enclosures	3.0677524
4546	mythology	3.1655307
4547	troop	3.1012087
4548	okay	2.826788
4549	routinely	2.6065876
4550	01234	3.1867747
4551	nobel	3.2895675
4552	pinch	2.8792446
4553	hsü	3.030321
4554	editors	2.907073
4555	power	2.8616986
4556	checking	3.1336555
4557	nieves	3.5911517
4558	bradley	3.0037632
4559	formal	2.971088
4560	rosy	3.2800026
4561	gotten	2.6223736
4562	stores	3.0219545
4563	relapse	2.606444
4564	clans	2.7767653
4565	redirected	2.606503
4566	red	2.9696338
4567	influx	2.606808
4568	airline	2.6282842
4569	style	3.254373
4570	rely	2.6111088
4571	sparkling	4.9596906
4572	siegel	2.9394424
4573	grasshopper	3.060466
4574	debauchery	2.6070707
4575	reclusive	2.6144507
4576	discovering	3.8778791
4577	avenida	3.2230763
4578	lodges	3.1793244
4579	lynn	3.5833054
4580	goals	3.2182035
4581	hunchbacked	2.6112542
4582	presence	3.1127217
4583	everyone	3.9863107
4584	composers	3.0795782
4585	tailor	3.0334783
4586	dosage	2.987721
4587	disgust	2.606444
4588	auto	2.882752
4589	vegetables	3.3086188
4590	searched	2.6161857
4591	itching	2.730763
4592	contributing	3.610782
4593	explanation	2.6677637
4594	challenges	3.64716
4595	initiate	2.9652948
4596	heading	2.879144
4597	tumbleweed	2.606444
4598	pluck	3.2909505
4599	stool	2.9837217
4600	flame	2.621533
4601	disorienting	2.606444
4602	crouching	2.6069548
4603	meters	2.9808776
4604	pirates	2.7924852
4605	♯,	3.030321
4606	historic	3.6415687
4607	dynasties	2.9083529
4608	eto	3.287014
4609	shareholders	2.7964957
4610	roads	2.6117349
4611	delivering	3.5143108
4612	pasadena	3.2278485
4613	delayed	2.606444
4614	quench	2.869274
4615	outline	2.9559803
4616	carries	3.010385
4617	apulcans	3.030321
4618	extent	2.6154356
4619	roster	2.958052
4620	repression	2.606444
4621	stuck	2.606444
4622	anarchic	2.6069655
4623	truths	2.7104619
4624	those	2.7487109
4625	dai	2.9734719
4626	lump	2.6069875
4627	capped	3.0688941
4628	nardo	3.089418
4629	oates	3.0079806
4630	gills	2.6677687
4631	jubilant	4.5639563
4632	revise	2.9496117
4633	meet	3.690116
4634	carl	2.9985187
4635	plantations	2.9841914
4636	schmucks	2.606444
4637	stationary	2.968811
4638	p0	3.056876
4639	carry	2.9038167
4640	intends	2.9216022
4641	prescription	2.9831703
4642	tsu	3.0222561
4643	pack	2.989956
4644	prussia	2.7817237
4645	therefore	2.7530332
4646	1804	2.9606247
4647	rob	2.606444
4648	patron	3.3117628
4649	sailors	3.4565473
4650	confined	2.606444
4651	operator	2.8821573
4652	afghanistan	2.6949074
4653	mandates	2.7709615
4654	lau	3.6059945
4655	exploitation	2.6067648
4656	boons	3.628274
4657	x23	2.7950597
4658	kuwait	2.935424
4659	replaced	2.6155047
4660	appeared	2.7064912
4661	violating	2.606444
4662	sukarnoputri	3.030321
4663	happiness	4.5817604
4664	isn	2.621491
4665	rss	3.0066192
4666	loves	4.3353424
4667	gunboats	2.640976
4668	medicine	3.0729704
4669	result	2.6070364
4670	legalizing	3.1849375
4671	ferry	3.174121
4672	maps	2.955385
4673	cards	3.5394382
4674	also	3.5305564
4675	shots	2.9286227
4676	futures	2.981127
4677	assimilate	2.6269407
4678	wai	3.0643952
4679	succeeds	3.0615225
4680	20037	2.9675875
4681	herbalists	3.2940774
4682	hell	2.606444
4683	residents	2.7881854
4684	likeness	3.2558694
4685	stop	2.606722
4686	editions	3.2510827
4687	metamorphosis	3.0764506
4688	eft	2.9355667
4689	defeats	2.606444
4690	forgetful	2.606444
4691	kok	3.1953359
4692	broadway	3.3551545
4693	legation	2.908764
4694	instructional	3.010814
4695	flowered	3.1715102
4696	trotting	3.2672532
4697	praise	4.578106
4698	almei	3.030321
4699	rapa	3.0141034
4700	99	3.0427227
4701	surcharge	2.6188977
4702	slit	2.858758
4703	judy	3.8564982
4704	edelman	2.901923
4705	downstairs	2.9175112
4706	skype	3.123456
4707	m	2.9513931
4708	bell	3.0175753
4709	some	2.9734616
4710	clears	3.0715413
4711	policies	2.6088066
4712	disasters	2.606444
4713	blood	2.6067512
4714	stacking	3.0480788
4715	shadows	2.6158023
4716	misappropriating	2.606444
4717	chronology	2.6073718
4718	rank	2.9657693
4719	distinguish	2.956001
4720	spurs	2.9374242
4721	fallout	2.606444
4722	prompted	2.6583648
4723	firefox	2.9993842
4724	charts	3.0436482
4725	boundary	2.945354
4726	associates	3.1476057
4727	legislature	2.697913
4728	sunbathers	2.8439665
4729	cruelly	2.606444
4730	filed	2.85181
4731	factor	3.0098128
4732	loom	2.7699819
4733	1940s	3.1399512
4734	exceeded	3.2220306
4735	outdated	2.606444
4736	scars	2.6082394
4737	imax	3.3691547
4738	theories	2.704982
4739	1944	3.0257444
4740	when	2.6245532
4741	"!"""	3.030321
4742	ashore	2.8409781
4743	seminal	3.1316514
4744	passages	2.9591296
4745	mitsubishi	3.0439456
4746	cold	2.606444
4747	dharma	3.141966
4748	initiative	3.5549157
4749	polarization	2.608172
4750	elegantly	3.2944164
4751	glittering	3.9694118
4752	cognitive	3.0220432
4753	sexologist	3.3565164
4754	bubbling	3.2148592
4755	sheung	3.030321
4756	1855	2.826639
4757	174	2.9728975
4758	possession	2.6883934
4759	beirut	3.1860037
4760	calendars	3.2516313
4761	reads	3.0452814
4762	legally	2.625265
4763	unmistakably	2.9583774
4764	stewards	3.7757
4765	cuts	2.6074276
4766	subsumption	2.9198093
4767	trustees	2.7382069
4768	code	2.9648414
4769	premises	2.982282
4770	proficient	3.1767988
4771	voice	2.8347163
4772	misused	2.606444
4773	upward	3.0003042
4774	467	2.965819
4775	insignificance	2.606444
4776	rig	2.6182
4777	calculating	2.7216706
4778	amenities	3.9059155
4779	bourgeoisie	2.6144187
4780	hawknew	3.030321
4781	loophole	2.6192915
4782	developer	2.8684518
4783	refer	2.9728608
4784	smackingly	3.030321
4785	holds	3.2432063
4786	knowle	3.0738933
4787	swarm	2.606444
4788	tech	3.0055811
4789	tube	3.022897
4790	tsunami	2.606444
4791	schroder	3.030321
4792	gavel	2.6097856
4793	simultaneously	3.1146336
4794	trim	3.0142725
4795	co2	2.6179008
4796	oilcloths	3.4376783
4797	ethnicity	2.732743
4798	contested	2.641626
4799	hormones	2.9197626
4800	downplayed	2.606599
4801	barbet	3.2327464
4802	sticker	3.1970377
4803	moments	3.318241
4804	bunker	2.606879
4805	downtown	3.3233104
4806	snorkeler	2.6133807
4807	duck	2.827239
4808	backing	3.071196
4809	gadget	3.4275265
4810	churches	2.9592788
4811	2100	2.6831362
4812	useless	2.606444
4813	siesta	3.0410573
4814	stays	3.3458805
4815	globs	2.606444
4816	impulse	3.0342216
4817	decker	2.6765466
4818	mousse	3.518776
4819	fiscal	2.8672266
4820	pleasures	3.8808231
4821	awhile	3.205928
4822	rented	2.6222615
4823	midden	2.6073337
4824	predecessor	2.9098341
4825	guns	2.606444
4826	dependable	3.863155
4827	bylichkas	3.030321
4828	perfectly	3.9754977
4829	principles	2.9851227
4830	continued	3.0005727
4831	weariness	2.606444
4832	selway	3.030321
4833	commercials	3.2034895
4834	cric	2.813065
4835	scarce	2.608093
4836	shaking	2.606444
4837	secretary	3.040935
4838	injections	2.6196532
4839	thirty	2.6963723
4840	vent	2.606444
4841	aol	2.9408002
4842	colony	2.9469156
4843	cy	2.9951642
4844	psychiatry	2.6151536
4845	advertising	3.096293
4846	advertised	3.1270242
4847	authorized	2.936941
4848	creation	3.8865085
4849	highlights	3.4571347
4850	macau	3.4465861
4851	randolph	2.9938912
4852	backfire	2.606444
4853	wines	3.803296
4854	fu	2.7979136
4855	resource	3.3186927
4856	revolutionized	3.704122
4857	working	3.3788545
4858	seemed	2.7599795
4859	ineptitude	2.606444
4860	preventing	2.606444
4861	flourish	3.902279
4862	plant	3.0242796
4863	bothersome	2.606444
4864	incline	2.9560084
4865	seriousness	2.6140401
4866	little	2.9908094
4867	spokesman	2.606444
4868	degrees	3.001761
4869	usurp	2.6080234
4870	salesperson	3.1857002
4871	pinkham	3.030321
4872	nicked	2.606444
4873	black	2.6164877
4874	adrenaline	3.1980822
4875	shelters	2.60715
4876	producing	3.1639178
4877	coach	3.2009025
4878	socialism	2.7503421
4879	chattering	2.6087184
4880	tragedy	2.606444
4881	frin	3.0255373
4882	concerts	3.895351
4883	seldom	2.7294836
4884	nomenclatures	2.6240819
4885	unimportant	2.606444
4886	marquees	3.5962899
4887	kids	3.7860126
4888	paula	3.4930148
4889	nest	3.01999
4890	plastic	2.8209007
4891	renewal	3.239101
4892	damming	2.606444
4893	geologist	2.6807885
4894	sustains	3.4776795
4895	27	2.9404922
4896	shades	3.0699039
4897	noisy	2.606444
4898	defy	2.6380248
4899	striking	2.893717
4900	witted	2.610112
4901	burrs	2.9630387
4902	cranberry	3.704396
4903	battle	2.6371093
4904	assault	2.606444
4905	unstopped	2.606444
4906	soundly	2.6498024
4907	smoked	3.0735261
4908	tweeked	3.1895723
4909	islamic	2.6631174
4910	mobilized	2.8241327
4911	yields	3.2012725
4912	cloth	2.9900599
4913	distraught	2.606444
4914	spin	3.1334503
4915	hey	3.31113
4916	translucent	3.0020456
4917	equal	3.5081594
4918	capable	3.4352503
4919	appreciatively	4.8345413
4920	oldest	3.421996
4921	“[	3.030321
4922	subsumed	2.6068928
4923	nerve	2.606444
4924	disgruntled	2.606444
4925	convertible	3.4637346
4926	horizon	3.0450242
4927	creditor	2.6079888
4928	mandalay	3.4226773
4929	constructed	2.98896
4930	documents	2.9437046
4931	shop	3.5191956
4932	receipt	3.0189157
4933	compartments	2.924767
4934	erbamont	3.030321
4935	revealing	2.7841206
4936	extensive	3.1361165
4937	london	2.946501
4938	survival	2.6288433
4939	mingle	3.823915
4940	typically	2.76613
4941	clark	3.0009785
4942	opponent	2.606444
4943	respect	3.2757435
4944	begging	2.606444
4945	subject	2.7047808
4946	wrenching	2.606444
4947	upset	2.606444
4948	attained	3.3337042
4949	indygo	3.030321
4950	obtain	3.085026
4951	a380	3.2956815
4952	2508	2.9567735
4953	faded	2.7305508
4954	redskin	2.6495707
4955	bracketed	2.8088117
4956	masako	3.030321
4957	ceremonial	3.0877113
4958	marking	2.9938755
4959	roofs	3.012222
4960	.''	3.030321
4961	isay	3.3918743
4962	dismissive	2.606444
4963	spent	3.3274062
4964	massing	2.6586833
4965	jenrette	3.030321
4966	enciclopedia	3.1685007
4967	recently	3.1697059
4968	stellar	4.503933
4969	hearty	4.8913527
4970	alai	3.0530372
4971	132	2.9617424
4972	hockey	3.0587745
4973	bridge	3.023745
4974	addressed	2.8150067
4975	experience	3.7125921
4976	unity	3.0696836
4977	blurry	2.606444
4978	enriched	4.1287155
4979	husband	3.5683768
4980	waterway	3.1938553
4981	territories	2.7820156
4982	perfectionist	2.9496243
4983	wacko	2.606444
4984	tang	3.31116
4985	exhibits	3.3049793
4986	cmc	3.0191174
4987	aberdeen	3.1587596
4988	shepperd	2.8341377
4989	reliever	3.1160326
4990	%	2.741699
4991	thank	5.0785875
4992	because	2.6065276
4993	stm	2.9909062
4994	secret	3.0629494
4995	resigns	2.606444
4996	president	2.6336398
4997	dear	3.3604393
4998	509th	3.0770667
4999	hiring	2.7402654
5000	consoling	2.606444
5001	standardization	2.9544225
5002	inlaid	3.5923095
5003	failing	2.606444
5004	watchers	3.0046697
5005	valiantly	2.7029357
5006	"??"""	3.030321
5007	food	3.3169832
5008	pieces	3.0706422
5009	lan	2.919796
5010	externalities	2.6090984
5011	integration	3.272662
5012	responsibility	2.606444
5013	slowing	2.606444
5014	cliff	2.606444
5015	irreplaceable	3.2361217
5016	declined	2.6233087
5017	dominance	2.9371402
5018	earrings	3.381864
5019	floppy	2.7642984
5020	surrounding	2.8440096
5021	excerpts	2.9902782
5022	177	2.9243824
5023	mansion	2.9409857
5024	preserving	3.6886232
5025	revolutionary	3.0166793
5026	tirade	2.606444
5027	merchandising	3.2635324
5028	emigrants	2.732284
5029	93	3.0338478
5030	diseased	2.606444
5031	untended	2.606444
5032	leader	2.9710479
5033	linens	3.0671816
5034	sends	2.606444
5035	collectivize	2.6156998
5036	lunch	3.5641847
5037	holiday	3.6826978
5038	branched	2.9633343
5039	sailor	3.297318
5040	waved	3.2368197
5041	fakes	2.606444
5042	org	3.0389452
5043	sahara	2.9988196
5044	eighty	3.058709
5045	folic	3.015229
5046	affections	3.240559
5047	peaceful	3.897708
5048	substances	2.7204142
5049	egg	3.1187663
5050	jaime	3.129743
5051	stainless	3.1967645
5052	led	2.8568494
5053	couches	2.99036
5054	informed	2.8742726
5055	auction	3.3623085
5056	khaki	2.9014401
5057	acquire	3.1383648
5058	tunnels	2.6082845
5059	attendance	3.033598
5060	424	2.9884517
5061	upholds	3.7290864
5062	operated	2.9963582
5063	directors	2.9690568
5064	eternal	3.152608
5065	abnormality	2.6421573
5066	renovate	3.5619583
5067	retailers	2.8435397
5068	rule	2.8104596
5069	interpreted	2.9691296
5070	mercury	2.9474652
5071	whaling	2.607365
5072	recovering	2.6604233
5073	trailfollow	3.030321
5074	southwest	2.9330127
5075	several	3.1606562
5076	strangers	2.790243
5077	properties	3.294026
5078	grande	3.3819222
5079	referenced	2.8669825
5080	lagged	2.6067405
5081	applying	2.9740934
5082	draping	3.01402
5083	honest	3.3783183
