Word,Value,Freq,NN_Rank
streets,0.38860545,7,3462
how,0.3880314,491,3463
depend,0.38710532,5,3464
music,0.38705063,19,3465
dating,0.38581368,1,3466
region,0.384411,14,3467
mystical,0.38393003,1,3468
texas,0.38271612,5,3469
upward,0.3825617,2,3470
rousey,0.382454,1,3471
past,0.38185,33,3472
selves,0.3816639,1,3473
unknown,0.3815241,4,3474
advocate,0.38151994,5,3475
bullets,0.38098004,2,3476
protocols,0.3795857,3,3477
gp,0.37901494,1,3478
designed,0.3776225,2,3479
considerations,0.37700063,1,3480
milk,0.37672678,2,3481
homeowners,0.37537014,1,3482
residents,0.37422988,4,3483
inexcusable,0.37422785,2,3484
exams,0.37375128,1,3485
limb,0.37355605,2,3486
omar,0.3715795,1,3487
beneficial,0.37056383,1,3488
season,0.3703752,1,3489
visitors,0.36992207,3,3490
woefully,0.3696038,1,3491
resulted,0.3687356,2,3492
bottle,0.3682882,4,3493
beads,0.36773846,1,3494
we,0.3675357,808,3495
necessary,0.36733365,10,3496
rejected,0.36424676,4,3497
brad,0.36413231,1,3498
updates,0.3641009,1,3499
adult,0.36398336,5,3500
collaborated,0.36337787,1,3501
slaves,0.3621971,1,3502
work,0.35977846,76,3503
conflicting,0.35911414,2,3504
jv,0.35693684,1,3505
drivers,0.3567946,9,3506
despicable,0.35484397,1,3507
responded,0.35418144,1,3508
70s,0.3541142,1,3509
true,0.35377958,23,3510
auto,0.35348895,1,3511
remarks,0.35290748,1,3512
slave,0.3507843,1,3513
enter,0.35052374,2,3514
begging,0.35047558,1,3515
influenced,0.34933326,3,3516
morbid,0.3487329,1,3517
ungratefulness,0.3483984,1,3518
may,0.3483639,87,3519
roads,0.34795278,7,3520
centers,0.34702232,1,3521
hydrogen,0.34700766,5,3522
&,0.3468826,5,3523
worsen,0.34533244,1,3524
iis,0.34485814,1,3525
renewable,0.34405524,6,3526
faces,0.34338602,4,3527
arsenic,0.34338233,2,3528
territory,0.34243587,2,3529
meaningfully,0.3419407,1,3530
stress,0.34125572,10,3531
wishing,0.34106323,1,3532
when,0.34052917,304,3533
outbreak,0.34032425,9,3534
accomplish,0.33858544,3,3535
officers,0.33659327,28,3536
arrests,0.3362399,2,3537
ultimately,0.33549008,7,3538
benefits,0.33478653,3,3539
fame,0.3344812,4,3540
its,0.33431652,156,3541
thirty,0.3342379,3,3542
bags,0.33410013,1,3543
misguided,0.33381864,1,3544
defeat,0.33358938,3,3545
several,0.33156055,13,3546
literally,0.33092102,12,3547
ten,0.33065626,6,3548
neglience,0.32993227,1,3549
20k,0.32945755,1,3550
60,0.32944193,5,3551
unauthorized,0.3294403,2,3552
molester,0.32882097,2,3553
internal,0.32876733,1,3554
confronting,0.32753012,1,3555
nigerian,0.32745412,2,3556
harming,0.3265004,7,3557
chair,0.32535848,1,3558
trucks,0.32482687,4,3559
chaos,0.323964,8,3560
50,0.32341534,3,3561
believe,0.32020587,167,3562
delayed,0.3194215,1,3563
releasing,0.31922847,4,3564
energy,0.3186994,13,3565
freshman,0.3184914,1,3566
personnel,0.31660962,1,3567
drives,0.3163514,3,3568
effecting,0.31567758,2,3569
military,0.31532422,28,3570
bernie,0.3140926,2,3571
concrete,0.31388804,2,3572
whites,0.31387538,1,3573
wrongdoing,0.31205645,2,3574
expand,0.30909753,7,3575
possibilities,0.30826768,1,3576
mighty,0.30751958,1,3577
identities,0.30700177,2,3578
stairs,0.30692708,2,3579
strong,0.3069026,13,3580
kyoto,0.30665934,1,3581
ages,0.30467433,5,3582
coupling,0.30447897,1,3583
of,0.30279735,2531,3584
chaotic,0.3023253,1,3585
hateful,0.30214348,1,3586
coconuts,0.29982617,5,3587
slandered,0.29924488,1,3588
wheel,0.29891363,1,3589
demeaned,0.2980191,1,3590
northeast,0.2974191,2,3591
editor,0.29691833,3,3592
pink,0.2965424,1,3593
carefully,0.2962511,2,3594
statistics,0.2959758,4,3595
2,0.29581442,23,3596
walking,0.2950688,6,3597
foor,0.29487437,1,3598
abuses,0.2939728,2,3599
remiss,0.29395285,1,3600
cat,0.2928093,1,3601
apples,0.29224655,1,3602
team,0.29197192,6,3603
article,0.2917571,509,3604
glosses,0.29049566,1,3605
reversed,0.29001516,2,3606
careless,0.289345,7,3607
loyalty,0.28883356,1,3608
draw,0.2883427,1,3609
consideration,0.2876289,1,3610
lightheaded,0.28717574,1,3611
streaming,0.286889,1,3612
acrobatic,0.28632268,1,3613
typos,0.28576824,1,3614
intercourse,0.28482133,1,3615
legs,0.28462714,3,3616
resulting,0.28235036,4,3617
across,0.280174,29,3618
doctor,0.2801033,14,3619
constructed,0.28002366,2,3620
fatalism,0.27896857,1,3621
aggrandizements,0.27875608,1,3622
racism,0.27786708,17,3623
rember,0.27726072,1,3624
border,0.27694014,11,3625
pun,0.27581623,2,3626
jenner,0.275752,2,3627
killing,0.2738844,48,3628
squeezed,0.27328238,2,3629
link,0.27277008,6,3630
doomed,0.27275044,5,3631
175lbs,0.27078104,1,3632
pulmonary,0.27049774,1,3633
inevitability,0.2688982,1,3634
encounter,0.2684187,3,3635
used,0.26782194,55,3636
cats,0.2648675,2,3637
ringing,0.26481983,2,3638
diversify,0.2645933,1,3639
breathing,0.26372394,1,3640
snap,0.2621264,1,3641
placed,0.26108572,5,3642
managing,0.2604556,1,3643
disgraceful,0.25934362,1,3644
edinburgh,0.25903,1,3645
fortunately,0.25839496,3,3646
this,0.25797215,1687,3647
fast,0.25710347,7,3648
u,0.2562619,4,3649
frogs,0.25488043,1,3650
in,0.25467855,1995,3651
lies,0.25418577,5,3652
canada,0.25405297,5,3653
psychological,0.25364313,9,3654
preteen,0.25349575,1,3655
classroom,0.25312465,1,3656
island,0.25264072,4,3657
about,0.2508702,929,3658
occurring,0.25020176,3,3659
unsympathetic,0.24912933,1,3660
so,0.24878663,760,3661
references,0.24756616,1,3662
charts,0.24488208,1,3663
japan,0.24458402,2,3664
surfer,0.24451163,2,3665
whaling,0.24412757,2,3666
diets,0.24377555,2,3667
better,0.24184361,120,3668
heat,0.24112853,5,3669
vacation,0.24095955,3,3670
inpatient,0.2409519,4,3671
dismantles,0.24026605,1,3672
fears,0.24025428,3,3673
32,0.23774412,1,3674
poison,0.23755568,7,3675
recall,0.23645043,3,3676
collided,0.2364257,1,3677
battling,0.23630077,4,3678
uncommon,0.23578689,1,3679
can,0.23575032,571,3680
misunderstanding,0.23554361,1,3681
chest,0.23530212,2,3682
maim,0.23334536,1,3683
horrible,0.23300236,63,3684
located,0.23291901,1,3685
endangering,0.2313411,1,3686
2000,0.23083454,2,3687
doctors,0.22983173,20,3688
self,0.22853374,14,3689
sedan,0.22770718,1,3690
diversity,0.22723782,2,3691
numerous,0.22689873,10,3692
conscientious,0.22647563,1,3693
b,0.22543469,3,3694
chile,0.22476357,4,3695
preparation,0.2241843,2,3696
abut,0.22411925,1,3697
tyranny,0.22322851,1,3698
circumstantial,0.22203925,2,3699
driven,0.22191265,3,3700
behavioral,0.22009724,1,3701
progress,0.21898693,4,3702
angers,0.218308,1,3703
wire,0.21748686,2,3704
silence,0.21657878,1,3705
stage,0.21584535,2,3706
disappeared,0.21571633,4,3707
gills,0.2155219,1,3708
agent,0.21515194,4,3709
traditions,0.21397057,2,3710
burst,0.21386802,2,3711
sleep,0.2128889,35,3712
wow,0.21240965,35,3713
came,0.21169025,23,3714
ourselves,0.21147054,17,3715
cetera,0.21143222,1,3716
founder,0.21111038,2,3717
tracks,0.21103936,2,3718
neighbor,0.21026611,1,3719
unqualified,0.21000868,1,3720
persons,0.20975855,2,3721
disorders,0.2093569,4,3722
clashes,0.20794454,1,3723
murderer,0.20750809,6,3724
titled,0.20726195,1,3725
threatens,0.2067602,2,3726
replaced,0.20650962,2,3727
hat,0.20554712,1,3728
heavy,0.20541748,8,3729
appropriate,0.20456702,6,3730
nevada,0.20444933,4,3731
alec,0.20355484,1,3732
smll,0.20265043,1,3733
fused,0.20220017,1,3734
frightened,0.20078942,2,3735
polish,0.20041096,2,3736
writer,0.20034042,6,3737
hindsight,0.19976458,1,3738
workers,0.19917154,18,3739
bark,0.19900101,1,3740
disturbance,0.19780868,1,3741
final,0.19476599,2,3742
late,0.19455743,10,3743
rockstar,0.19375804,1,3744
betray,0.19367757,1,3745
faced,0.19354317,3,3746
sensationalize,0.1924324,1,3747
hopefully,0.1919656,27,3748
grown,0.19085675,5,3749
tearing,0.19039938,2,3750
balancing,0.19003198,3,3751
avoidable,0.18994376,1,3752
impossible,0.18716812,11,3753
carpet,0.18594983,1,3754
bullies,0.1854395,2,3755
adjust,0.18513435,1,3756
such,0.18469557,169,3757
aquariums,0.18466371,1,3758
jaw,0.18355131,1,3759
moment,0.1831428,19,3760
remote,0.18269233,1,3761
cycle,0.1819838,4,3762
reference,0.18195662,2,3763
melatonin,0.18177253,1,3764
dropping,0.18165442,1,3765
negotiate,0.18152076,1,3766
appalled,0.1809929,1,3767
see,0.18072239,196,3768
alarming,0.18061289,15,3769
omfg,0.18029508,1,3770
shortened,0.18017344,1,3771
poles,0.18009949,2,3772
gasoline,0.17815602,2,3773
visitor,0.17568725,1,3774
informed,0.17551875,2,3775
beyond,0.17524561,12,3776
dissolved,0.17522892,1,3777
food,0.17515703,73,3778
badly,0.17241013,8,3779
selfie,0.17163587,4,3780
yes,0.17156902,10,3781
dealt,0.17016634,5,3782
wo,0.16947076,29,3783
indirectly,0.16832468,4,3784
nominating,0.16765094,1,3785
dwell,0.16746202,1,3786
2007,0.16715276,1,3787
sooner,0.16419688,4,3788
more,0.16412652,408,3789
led,0.16375488,10,3790
wonders,0.16361435,2,3791
coalition,0.16360942,4,3792
recklessness,0.1628452,1,3793
underline,0.16260967,1,3794
reducing,0.16137123,2,3795
sniper,0.16052261,4,3796
organizes,0.15912494,1,3797
forevermore,0.15777013,1,3798
expanding,0.1546786,3,3799
calling,0.15302166,7,3800
christian,0.1523465,2,3801
snakes,0.14867944,1,3802
red,0.14816135,9,3803
treat,0.14718634,19,3804
oklahoma,0.14710407,3,3805
states,0.14704417,41,3806
increase,0.14652477,12,3807
lesson,0.14649203,3,3808
basket,0.14497253,1,3809
",",0.14434445,3409,3810
bacteria,0.14369014,13,3811
law,0.14295664,28,3812
civillians,0.14205378,1,3813
america,0.14084285,64,3814
pakistanis,0.14043282,1,3815
spanish,0.14041379,1,3816
staff,0.13927136,5,3817
increases,0.13816886,2,3818
healthcare,0.1376156,5,3819
leave,0.13731289,46,3820
racial,0.13633505,10,3821
organizing,0.13544676,1,3822
cheered,0.13530123,1,3823
fights,0.13457316,5,3824
teenage,0.13423783,2,3825
hurdles,0.13189743,1,3826
effects,0.13069072,18,3827
tailored,0.13065648,1,3828
buddy,0.13003215,4,3829
surf,0.12944323,2,3830
handle,0.12909707,9,3831
uses,0.12742344,3,3832
spellings,0.12739652,1,3833
carbs,0.12648928,1,3834
crashed,0.12628073,1,3835
2006,0.12530881,1,3836
created,0.124998204,6,3837
cuts,0.124494225,2,3838
exposed,0.12436836,1,3839
1996,0.12434797,1,3840
kinds,0.12395787,13,3841
subjected,0.123588465,5,3842
iceland,0.12246753,2,3843
genocidal,0.121350594,1,3844
answers,0.12094127,6,3845
all,0.12002546,535,3846
reporter,0.119224116,1,3847
obamacare,0.11899479,2,3848
25000,0.11884976,2,3849
loyal,0.11649023,2,3850
optimum,0.11627314,1,3851
corrupted,0.116129704,2,3852
blouse,0.1155566,1,3853
understood,0.113504454,2,3854
directly,0.1132095,12,3855
severe,0.112779364,19,3856
effectively,0.112579755,2,3857
retreating,0.11153273,1,3858
trains,0.110706374,1,3859
scourge,0.110610574,1,3860
ethnic,0.11032717,3,3861
malaysian,0.11007383,3,3862
investigators,0.109563045,3,3863
girl,0.10914999,15,3864
vicodin,0.108458966,4,3865
dozens,0.10838532,1,3866
council,0.10623099,1,3867
sunni,0.10577464,1,3868
unreal,0.10417272,2,3869
comment,0.1026708,2,3870
covering,0.10238475,2,3871
hire,0.10237803,1,3872
tolls,0.10135786,1,3873
mistakes,0.100884944,7,3874
mutual,0.10060774,1,3875
rid,0.10001722,13,3876
farmer,0.09965417,1,3877
wine,0.09947199,2,3878
what,0.09810275,569,3879
stability,0.09762008,3,3880
initial,0.09700439,6,3881
monitor,0.09694347,2,3882
glass,0.095641546,1,3883
parliament,0.09500499,2,3884
edge,0.09481447,1,3885
disposable,0.094759,1,3886
unavoidable,0.09443541,1,3887
bush,0.09266027,1,3888
sue,0.09261237,4,3889
nature,0.09246456,32,3890
legends,0.09145167,2,3891
overseas,0.090933755,2,3892
react,0.08923794,6,3893
med,0.08906384,1,3894
universal,0.08833529,6,3895
breaches,0.08824241,1,3896
listen,0.08770361,10,3897
shovels,0.08714709,1,3898
establish,0.08567741,1,3899
5000,0.08563098,3,3900
paraguay,0.0856221,1,3901
town,0.08552852,13,3902
bionic,0.08535956,1,3903
result,0.083583616,14,3904
introduced,0.08287097,1,3905
supporters,0.081361845,15,3906
vicinity,0.08112794,1,3907
torture,0.08024562,14,3908
occurs,0.076195866,4,3909
extremely,0.076032415,33,3910
wife,0.075068854,15,3911
interface,0.07377965,1,3912
temperatures,0.073612526,3,3913
abusive,0.07353737,1,3914
et,0.072891265,1,3915
violated,0.07249861,1,3916
ownership,0.07190709,2,3917
devil,0.07113621,1,3918
stoic,0.07084237,1,3919
initiatives,0.07010333,1,3920
maiming,0.07001906,1,3921
add,0.06965847,4,3922
favorite,0.067787714,4,3923
anticipate,0.06774181,1,3924
..,0.06729878,30,3925
ends,0.066516,4,3926
excitement,0.065910384,2,3927
gradually,0.065188065,1,3928
remains,0.06477828,1,3929
worker,0.06353359,3,3930
forever,0.0627131,12,3931
blast,0.061718754,2,3932
derailed,0.061216652,1,3933
activists,0.060752623,3,3934
graffiti,0.05940921,3,3935
gene,0.05835454,2,3936
my,0.05815622,273,3937
familiar,0.055249713,1,3938
apprehended,0.055188265,1,3939
disney,0.054275285,1,3940
falsifying,0.050862417,2,3941
iron,0.05055935,1,3942
urine,0.04742034,1,3943
make,0.04647962,172,3944
;,0.046190314,18,3945
ti,0.044936858,1,3946
website,0.044539124,3,3947
bootstraps,0.043531246,1,3948
considerably,0.04308102,1,3949
art,0.042910375,1,3950
supported,0.042346094,7,3951
informative,0.039470144,5,3952
bsi,0.038781233,1,3953
bike,0.038699582,1,3954
accept,0.038511373,10,3955
seeing,0.038341846,17,3956
"""she",0.03695906,1,3957
wear,0.036201514,6,3958
inspection,0.03553824,1,3959
rely,0.035383992,6,3960
150,0.035337683,1,3961
wonder,0.035163905,70,3962
society.have,0.034536935,1,3963
racist.i,0.034536935,1,3964
thehri,0.034536935,1,3965
atrticles,0.034536935,1,3966
article.just,0.034536935,1,3967
predijuce,0.034536935,1,3968
hajibs,0.034536935,1,3969
volusia,0.034536935,1,3970
6:30pm,0.034536935,1,3971
lt;slowly,0.034536935,1,3972
lantinos,0.034536935,1,3973
zoos.if,0.034536935,1,3974
tracks.a,0.034536935,1,3975
assumex,0.034536935,1,3976
country.photos,0.034536935,1,3977
areas/,0.034536935,1,3978
employees(who,0.034536935,1,3979
someone(s,0.034536935,1,3980
comparrison.but,0.034536935,1,3981
n't,0.034536935,882,3982
   ,0.034536935,6,3983
desk&gt,0.034536935,1,3984
paquita,0.034536935,2,3985
halloweed,0.034536935,1,3986
person.it,0.034536935,1,3987
lopilato,0.034536935,1,3988
friend(s,0.034536935,2,3989
didn;t,0.034536935,1,3990
luisana,0.034536935,1,3991
study.warns,0.034536935,1,3992
barralled,0.034536935,1,3993
bublé,0.034536935,5,3994
dister,0.034536935,1,3995
rabbo,0.034536935,1,3996
cry.the,0.034536935,1,3997
"couldn""t",0.034536935,1,3998
nodapl,0.034536935,1,3999
everywhere.and,0.034536935,1,4000
deceively,0.034536935,1,4001
zuckermans,0.034536935,1,4002
larsa,0.034536935,1,4003
bankia,0.034536935,2,4004
kisii,0.034536935,2,4005
fuel.india,0.034536935,1,4006
wwii-,0.034536935,1,4007
comprhend,0.034536935,1,4008
naegleria,0.034536935,1,4009
companoes,0.034536935,1,4010
fowlerii,0.034536935,1,4011
’re,0.034536935,10,4012
vehicle.it's,0.034536935,1,4013
killed.it,0.034536935,1,4014
critizice,0.034536935,1,4015
siteson,0.034536935,1,4016
lenoard,0.034536935,1,4017
nice.he,0.034536935,1,4018
happening.he,0.034536935,1,4019
people.these,0.034536935,1,4020
1400miles,0.034536935,1,4021
suffer.really,0.034536935,1,4022
britain’snational,0.034536935,1,4023
person.someone,0.034536935,1,4024
syria.i,0.034536935,1,4025
oversourced,0.034536935,1,4026
us.some,0.034536935,1,4027
actions.i,0.034536935,1,4028
foroil,0.034536935,1,4029
tensig,0.034536935,1,4030
cetin,0.034536935,2,4031
fortuanate,0.034536935,1,4032
presdienttrump,0.034536935,1,4033
moldovan,0.034536935,4,4034
mall?because,0.034536935,1,4035
woudln't,0.034536935,1,4036
televesion,0.034536935,1,4037
interestly,0.034536935,1,4038
propense,0.034536935,1,4039
strombolo,0.034536935,1,4040
neough,0.034536935,2,4041
hasshaken,0.034536935,1,4042
skito,0.034536935,1,4043
sadddning,0.034536935,1,4044
ethipoia,0.034536935,1,4045
aghanistan,0.034536935,1,4046
right.can,0.034536935,1,4047
people.his,0.034536935,1,4048
o'dell,0.034536935,2,4049
goffman,0.034536935,2,4050
orangantans,0.034536935,1,4051
onnhow,0.034536935,1,4052
bengazi,0.034536935,1,4053
legoslation,0.034536935,1,4054
barinsky,0.034536935,1,4055
rounda,0.034536935,1,4056
g.w,0.034536935,1,4057
a&m,0.034536935,1,4058
girls.that,0.034536935,1,4059
ebeid,0.034536935,1,4060
sports.it,0.034536935,1,4061
statisticis,0.034536935,1,4062
ol',0.034536935,1,4063
sad.there,0.034536935,1,4064
hatians,0.034536935,1,4065
2m.without,0.034536935,1,4066
suciide,0.034536935,1,4067
suffering.rivers,0.034536935,1,4068
islanic,0.034536935,1,4069
indonisian,0.034536935,1,4070
unconsionable,0.034536935,1,4071
seen.it's,0.034536935,1,4072
kshmir,0.034536935,1,4073
this.just,0.034536935,2,4074
overdoseing,0.034536935,1,4075
cocunuts,0.034536935,3,4076
saidmany,0.034536935,1,4077
well.i’m,0.034536935,1,4078
season.from,0.034536935,1,4079
lbad,0.034536935,1,4080
coping.i,0.034536935,1,4081
art/,0.034536935,1,4082
momunmental,0.034536935,1,4083
succeed.i'm,0.034536935,1,4084
terrosit,0.034536935,1,4085
irreparibly,0.034536935,1,4086
methany,0.034536935,2,4087
we'e,0.034536935,1,4088
threathing,0.034536935,2,4089
glasses.the,0.034536935,1,4090
be.as,0.034536935,1,4091
microphely,0.034536935,1,4092
terrosist,0.034536935,1,4093
people.it's,0.034536935,1,4094
depresstion,0.034536935,1,4095
people?and,0.034536935,1,4096
packistan,0.034536935,1,4097
"say,'you",0.034536935,1,4098
melomys,0.034536935,1,4099
readiu,0.034536935,31,4100
talibaan,0.034536935,2,4101
settlemnt,0.034536935,1,4102
city.a,0.034536935,1,4103
teens.it,0.034536935,1,4104
amly,0.034536935,1,4105
anything.he,0.034536935,1,4106
chaces,0.034536935,1,4107
mkuch,0.034536935,1,4108
amlaner,0.034536935,1,4109
plagment,0.034536935,1,4110
onnes,0.034536935,1,4111
gills.this,0.034536935,1,4112
’s,0.034536935,101,4113
n’t,0.034536935,55,4114
houthi,0.034536935,1,4115
unsurpising,0.034536935,1,4116
ruisa,0.034536935,1,4117
hehre,0.034536935,1,4118
propblems,0.034536935,1,4119
ecluding,0.034536935,1,4120
outside.if,0.034536935,2,4121
girlo,0.034536935,1,4122
quireels,0.034536935,1,4123
importanly,0.034536935,1,4124
thatu,0.034536935,1,4125
siyuation,0.034536935,1,4126
caricuao,0.034536935,1,4127
bramblette,0.034536935,2,4128
organization(s,0.034536935,1,4129
mu’azu,0.034536935,1,4130
diheartening,0.034536935,1,4131
f**k,0.034536935,1,4132
espesically,0.034536935,1,4133
:(,0.034536935,4,4134
beckinsale,0.034536935,2,4135
square.this,0.034536935,1,4136
glenarden,0.034536935,1,4137
deonte,0.034536935,1,4138
nevadians,0.034536935,1,4139
putins,0.034536935,1,4140
myanmarl,0.034536935,1,4141
hurchalla,0.034536935,1,4142
lesin,0.034536935,1,4143
campus.the,0.034536935,1,4144
jenners,0.034536935,1,4145
’ll,0.034536935,1,4146
colatina,0.034536935,3,4147
urem,0.034536935,1,4148
pasific,0.034536935,1,4149
aqaeda,0.034536935,2,4150
  ,0.034536935,42,4151
netwerk24,0.034536935,1,4152
sherawat,0.034536935,2,4153
entraprenerurship,0.034536935,1,4154
humanita,0.034536935,1,4155
constanstly,0.034536935,2,4156
severerly,0.034536935,1,4157
 ,0.034536935,1233,4158
crutcher,0.034536935,3,4159
rhony,0.034536935,1,4160
commiefornia,0.034536935,1,4161
dimaukom,0.034536935,2,4162
l'oreal,0.034536935,1,4163
pado,0.034536935,1,4164
meaney,0.034536935,2,4165
ofstuff,0.034536935,1,4166
vbnlind,0.034536935,1,4167
unfortuanetly,0.034536935,1,4168
messade,0.034536935,1,4169
articales,0.034536935,1,4170
gerhardstein,0.034536935,1,4171
rohingya,0.034536935,1,4172
obsurb,0.034536935,1,4173
reoutation,0.034536935,1,4174
morakot,0.034536935,1,4175
typhone,0.034536935,1,4176
surroudned,0.034536935,1,4177
lbgtq,0.034536935,1,4178
feelvery,0.034536935,1,4179
thinj,0.034536935,1,4180
dunford,0.034536935,1,4181
manafucters,0.034536935,1,4182
humanity.the,0.034536935,3,4183
strains.apparently,0.034536935,1,4184
demirtaş,0.034536935,2,4185
erdoğan,0.034536935,2,4186
nessicities,0.034536935,1,4187
mogherini,0.034536935,1,4188
thula,0.034536935,1,4189
isibindi,0.034536935,2,4190
workfroce,0.034536935,1,4191
tyhem,0.034536935,1,4192
    ,0.034536935,1,4193
online.f,0.034536935,1,4194
9/11,0.034536935,2,4195
hedbo,0.034536935,1,4196
israel-,0.034536935,1,4197
allepo,0.034536935,2,4198
i\should,0.034536935,1,4199
souix,0.034536935,1,4200
yementi,0.034536935,1,4201
90210alum,0.034536935,1,4202
belueve,0.034536935,1,4203
’d,0.034536935,2,4204
russia-,0.034536935,1,4205
ranaviruses,0.034536935,1,4206
cigerattes,0.034536935,1,4207
futurw,0.034536935,1,4208
others.it,0.034536935,2,4209
aguek,0.034536935,1,4210
zulyatu,0.034536935,2,4211
guardianship.can,0.034536935,2,4212
nyok,0.034536935,2,4213
trunp,0.034536935,1,4214
squrriels,0.034536935,2,4215
canonsburg,0.034536935,1,4216
yobe,0.034536935,1,4217
passport?that,0.034536935,2,4218
stroumbolopoulos,0.034536935,1,4219
sarandon,0.034536935,1,4220
middleditch,0.034536935,1,4221
sudfering,0.034536935,1,4222
fmous,0.034536935,1,4223
criminal.the,0.034536935,1,4224
hnads,0.034536935,1,4225
@middleditch,0.034536935,1,4226
lt;many,0.034536935,1,4227
rhinoes,0.034536935,1,4228
nanjiani,0.034536935,2,4229
kumail,0.034536935,1,4230
6'0,0.034536935,1,4231
curse,0.03366623,1,4232
